epoch,train_loss,val_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc_roc
1,0.6417102303873797,0.6216136596419595,0.7527716186252772,0.7588048170870256,0.8698879916644959,0.8105582524271845,0.8197338190448376
2,0.5915468609787423,0.5750283011884401,0.7574437757364587,0.7358201328564129,0.9377442042198489,0.8246005840920804,0.8460355574499883
3,0.5692831417503913,0.5696592519078592,0.7651251187836554,0.7489433643279797,0.9231570721542068,0.8269746820674367,0.8466198057680214
4,0.5604794376233233,0.5574769185046957,0.7706683560342097,0.7565450643776824,0.9183381088825215,0.8296270149429344,0.8540747537895232
5,0.5530519760109384,0.5489968050910969,0.7764491605955021,0.7642320670512681,0.9144308413649388,0.8326119181737326,0.8605442021149237
6,0.5481363339140811,0.5407177881158963,0.7694805194805194,0.7461530517401632,0.9410002604845011,0.832325326882092,0.86589751382015
7,0.5349927439684291,0.5506113388321616,0.785555907507127,0.7950605556874851,0.8721021099244595,0.8318012422360248,0.8681290108693078
8,0.5232681710222912,0.528175330222255,0.7819923978460563,0.7692139499289384,0.9163844751237301,0.8363744427934621,0.8714114576344323
9,0.5130509932613159,0.510748946455994,0.789436173582515,0.7728607154506905,0.9257619171659286,0.8424296296296296,0.8805115363060141
10,0.507394523831761,0.5471521326989839,0.7792207792207793,0.796939519067282,0.8546496483459234,0.8247863247863247,0.867572429162687
11,0.5026815760830593,0.5129988259739346,0.7911783338612607,0.7898792409430707,0.894503777025267,0.8389421608746106,0.8813811467106596
12,0.49572826293819156,0.5147308740350935,0.7813588850174216,0.7591440919152525,0.938004688721021,0.8391494319836877,0.8802895850929192
13,0.492911717014997,0.5005052556293179,0.7929996832435857,0.7795936395759717,0.9195102891377963,0.8437910840205569,0.8861594980805713
14,0.48798583655079386,0.5003031997969656,0.7886442825467216,0.7722578541145777,0.9252409481635843,0.8418557800556971,0.88725159908541
15,0.48598818287186557,0.5072654762653389,0.78761482420019,0.7796059995522722,0.9071372753321177,0.8385504454611125,0.8837944303677567
16,0.4794131572203786,0.4971681158952039,0.7925245486221096,0.7843489993253879,0.9085699400885647,0.8419020033791939,0.8880950163263266
17,0.476919101024957,0.496787841572906,0.7903072537218878,0.7729542001302366,0.9275853086741339,0.8432394032678191,0.8916202004415081
18,0.47272802862618535,0.5038743636222801,0.7898321191004117,0.7744755244755245,0.9231570721542068,0.8423054070112893,0.888908754121049
19,0.4710232576714503,0.4896240604646278,0.7933956287614824,0.7759991288250028,0.9281062776764782,0.8452642192040805,0.8910501209016448
20,0.46790949238522705,0.4896060080841334,0.7907031992397846,0.7737901033170201,0.9266736129200313,0.8433592129437563,0.892669018920647
21,0.4659112336389687,0.49616772689000527,0.7988596769084574,0.795016077170418,0.901667100807502,0.8449896252898816,0.891013245242211
22,0.46129470408764656,0.48324720395935905,0.8010769718086791,0.7930565010211028,0.9103933315967699,0.8476837254426388,0.8950395725949255
23,0.4624116555724978,0.4867959258833317,0.7876940133037694,0.7683961757439037,0.9316228184423027,0.8421734267380938,0.8926923441237065
24,0.45703081158511843,0.4810595816434032,0.8027399429838454,0.7932828225715255,0.9136493878614222,0.849222202045881,0.8972526383922582
25,0.45367881588871706,0.48540090144884707,0.7927621159328476,0.7714255068111123,0.9367022662151602,0.8460678783600964,0.895273364012619
26,0.45479646485482633,0.4773120169687753,0.8009977827050998,0.7880004460800714,0.9202917426413129,0.8490237308501052,0.8987620539860706
27,0.4505088871904553,0.48014317648579374,0.7997307570478303,0.7851999556884901,0.9231570721542068,0.848608201137384,0.8972957630485634
28,0.4481983863051162,0.47923950835911916,0.7918910357934749,0.7722078482104355,0.9329252409481635,0.8449923321929929,0.8978414912343018
29,0.45387054344998345,0.48550310866399243,0.8028191320874247,0.7976818912095478,0.9053138838239124,0.8480966325036603,0.8946146671192255
30,0.4453290507130559,0.47229172966697,0.8045612923661705,0.79041248606466,0.9234175566553791,0.851753964440173,0.9016336061842704
31,0.48805176015659296,0.5034084636153597,0.7906240101362053,0.7860877472152762,0.9007554050533993,0.8395241563486283,0.889503303417083
32,0.46817033914974454,0.503013918195108,0.7916534684827368,0.7872509960159363,0.9007554050533993,0.8401870861932819,0.8897612356963751
33,0.46916047887951806,0.503013918195108,0.7916534684827368,0.7872509960159363,0.9007554050533993,0.8401870861932819,0.8897612356963751
34,0.46849359084137887,0.503013918195108,0.7916534684827368,0.7872509960159363,0.9007554050533993,0.8401870861932819,0.8897612356963751
35,0.46782347860624973,0.503013918195108,0.7916534684827368,0.7872509960159363,0.9007554050533993,0.8401870861932819,0.8897612356963751
36,0.4688713070122116,0.503013918195108,0.7916534684827368,0.7872509960159363,0.9007554050533993,0.8401870861932819,0.8897612356963751
37,0.46894854327221086,0.503013918195108,0.7916534684827368,0.7872509960159363,0.9007554050533993,0.8401870861932819,0.8897612356963751
38,0.46799627200370414,0.503013918195108,0.7916534684827368,0.7872509960159363,0.9007554050533993,0.8401870861932819,0.8897612356963751
39,0.46813828735340873,0.503013918195108,0.7916534684827368,0.7872509960159363,0.9007554050533993,0.8401870861932819,0.8897612356963751
40,0.46785283021862734,0.503013918195108,0.7916534684827368,0.7872509960159363,0.9007554050533993,0.8401870861932819,0.8897612356963751
